place,title,msg,price,per_meter,year,area,age,lat,lng,income,loc,place,平均值项:lat,平均值项:lng,平均值项:per_meter,,,,,,,
赤峰路91-93号,售后公房，双南两房，采光视野好，诚意出售,低楼层 (共20层) | 1987年建 | 2室1厅 | 62.86平米 | 南,690,"109,768",1987,62.86,35,31.28679409,121.5043778,72290,1,,,,,,,,,,,
赤峰路91-93号,同济大学旁，电梯房，精装修，满五年，全明户型,高楼层 (共20层) | 1987年建 | 2室1厅 | 73.44平米 | 南,800,"108,933",1987,73.44,35,31.28679409,121.5043778,72290,1,,,,,,,,,,,
赤峰路91-93号,此房满五年的，业主自住保养好，边套全明，房型好,低楼层 (共20层) | 1987年建 | 2室2厅 | 73.44平米 | 南 北,780,"106,210",1987,73.44,35,31.28679409,121.5043778,72290,1,,,,,,,,,,,
辽源三村,近地铁 精装修 中楼层 全明 诚意出售 停车方便,中楼层 (共6层) | 1986年建 | 1室0厅 | 31.48平米 | 北,243,"77,192",1986,31.48,36,31.27695487,121.517817,72290,1,,,,,,,,,,,
辽阳大楼,内环内低总价电梯房 有钥匙随时安排看房 诚意出售,中楼层 (共18层) | 1996年建 | 2室1厅 | 69.24平米 | 南,563,"81,312",1996,69.24,26,41.21167877,123.1124212,72290,1,,,,,,,,,,,
辽阳大楼,新上电梯南北通全明户型 交通好 地铁4/12号环线交通,低楼层 (共18层) | 1996年建 | 2室1厅 | 68.97平米 | 南,586,"84,965",1996,68.97,26,41.21167877,123.1124212,72290,1,,,,,,,,,,,
金信公寓,满五年，精装修，一梯二户，全明户型，,高楼层 (共7层) | 1997年建 | 2室2厅 | 93.28平米 | 南,650,"69,683",1997,93.28,25,31.31575099,121.523285,72290,1,,,,,,,,,,,
金鹏花园,店长推荐，内环内，电梯3房，这块没有对比的房源,中楼层 (共24层) | 1998年建 | 3室1厅 | 96.6平米 | 西北,710,"73,499",1998,96.6,24,31.27264306,121.5328444,72290,1,,,,,,,,,,,
金鹏花园,此房满五，税费少，近地铁，交通便，户型方正,低楼层 (共24层) | 1998年建 | 3室2厅 | 101.17平米 | 南,788,"77,889",1998,101.17,24,31.27264306,121.5328444,72290,1,,,,,,,,,,,
金鹏花园,内环内，电梯三房，近地铁，交通便利,低楼层 (共24层) | 1998年建 | 3室1厅 | 99.86平米 | 南,800,"80,113",1998,99.86,24,31.27264306,121.5328444,72290,1,,,,,,,,,,,
金鹏花园,"高区景观,小区闹中取静,直视杨浦大桥",高楼层 (共24层) | 1998年建 | 2室2厅 | 85.66平米 | 南,635,"74,131",1998,85.66,24,31.27264306,121.5328444,72290,1,,,,,,,,,,,
金鹏花园,内环内 公园旁 双轨交汇 小户型 有钥匙 随时看,低楼层 (共24层) | 1998年建 | 2室1厅 | 56.85平米 | 北,425,"74,759",1998,56.85,24,31.27264306,121.5328444,72290,1,,,,,,,,,,,
金鹏花园,内环内 公园旁 双轨交汇 小户型 有钥匙 随时看,低楼层 (共24层) | 1998年建 | 2室1厅 | 56.85平米 | 北,425,"74,759",1998,56.85,24,31.27264306,121.5328444,72290,1,,,,,,,,,,,
金鹏花园,房满五，近地铁，交通便，户型方正,低楼层 (共24层) | 1998年建 | 3室2厅 | 96.6平米 | 东 北,750,"77,640",1998,96.6,24,31.27264306,121.5328444,72290,1,,,,,,,,,,,
金鹏花园,全南户型，全明户型 交通便 采光好 配套齐 税费少,低楼层 (共24层) | 1998年建 | 3室2厅 | 99.86平米 | 南,789,"79,011",1998,99.86,24,31.27264306,121.5328444,72290,1,,,,,,,,,,,
鑫隆公寓,内环内滨江地段，顶楼复式，百万装修，随时可看,高楼层 (共6层) | 1996年建 | 6室2厅 | 212.92平米 | 南,1350,"63,405",1996,212.92,26,31.31975788,121.171932,72290,1,,,,,,,,,,,
铁岭路10弄,内环地铁口+复式类空中别墅=2套房+新华医院+和平PARK,高楼层 (共7层) | 1998年建 | 5室4厅 | 189.59平米 | 南,1330,"70,152",1998,189.59,24,31.28285638,121.521637,72290,1,,,,,,,,,,,
铁岭路10弄,内环同济+售后公房大1房1厅+新华医院地铁+民办,高楼层 (共6层) | 1995年建 | 1室1厅 | 49.08平米 | 南,410,"83,538",1995,49.08,27,31.28285638,121.521637,72290,1,,,,,,,,,,,
铁岭路50弄,"内环内电梯3房，5地铁+同济/新华医院带公园,中高楼层",中楼层 (共18层) | 1994年建 | 3室1厅 | 85.66平米 | 南,770,"89,891",1994,85.66,28,31.28550507,121.5217813,72290,1,,,,,,,,,,,
铁岭路50弄,满五年＋朝南大一房一厅+采光好+三轨交通+诚意出售,高楼层 (共5层) | 1978年建 | 1室1厅 | 41.7平米 | 南,345,"82,734",1978,41.7,44,31.28550507,121.5217813,72290,1,,,,,,,,,,,
铁岭路50弄,地铁8号线，满五售后公房，楼层佳，全明户型采光好,中楼层 (共5层) | 1978年建 | 1室1厅 | 41.55平米 | 南,365,"87,846",1978,41.55,44,31.28550507,121.5217813,72290,1,,,,,,,,,,,
铁岭路50弄,内环+满五年+楼层好+8/10号线+售后公房,高楼层 (共5层) | 1978年建 | 2室1厅 | 41.84平米 | 南 北,351,"83,892",1978,41.84,44,31.28550507,121.5217813,72290,1,,,,,,,,,,,
铁岭路50弄,内环内，两房带天井，近地铁18、8、10号线，近公园,低楼层 (共5层) | 1979年建 | 2室0厅 | 54.55平米 | 南,480,"87,993",1979,54.55,43,31.28550507,121.5217813,72290,1,,,,,,,,,,,
铁路新村(杨浦),满五+精装修+南北两房+采光好+总价低+诚意出售,高楼层 (共6层) | 1986年建 | 2室1厅 | 53.09平米 | 南,385,"72,519",1986,53.09,36,31.30474478,121.5222517,72290,1,,,,,,,,,,,
铁路新村(杨浦),店长推荐，诚心出售，采光好，单价低，双轨交通。,高楼层 (共6层) | 1986年建 | 1室1厅 | 36.95平米 | 南,249,"67,389",1986,36.95,36,31.30474478,121.5222517,72290,1,,,,,,,,,,,
铁路新村(杨浦),房子中间楼层，采光无遮挡，精装修，双轨交通,中楼层 (共7层) | 1987年建 | 1室0厅 | 32.38平米 | 南,248,"76,591",1987,32.38,35,31.30474478,121.5222517,72290,1,,,,,,,,,,,
银鹿大厦,售后公房满五就一套，过道干净，全明江景房~随时看,中楼层 (共24层) | 2000年建 | 3室2厅 | 112.41平米 | 南,899,"79,976",2000,112.41,22,31.26701986,121.539711,72290,1,,,,,,,,,,,
银龙新村,《到价签字》+《采光无遮挡》+《诚意出售》,低楼层 (共7层) | 1989年建 | 2室1厅 | 49.17平米 | 西,370,"75,250",1989,49.17,33,31.83559998,121.3384021,72290,1,,,,,,,,,,,
银龙新村,内环内滨江板块，满五年，西边套全明小户型,中楼层 (共7层) | 1989年建 | 1室1厅 | 39.48平米 | 南,333,"84,347",1989,39.48,33,31.83559998,121.3384021,72290,1,,,,,,,,,,,
银龙新村,内环内滨江板块，进地铁口，楼层好，低总价南北两房，,低楼层 (共7层) | 1989年建 | 2室1厅 | 52.41平米 | 南,440,"83,954",1989,52.41,33,31.83559998,121.3384021,72290,1,,,,,,,,,,,
锦丽斯公寓,店长推荐，内环内，电梯房，满五，交通方便，近地铁,低楼层 (共15层) | 2000年建 | 2室2厅 | 92.51平米 | 东南,870,"94,044",2000,92.51,22,31.27196589,121.5223031,72290,1,,,,,,,,,,,
锦西路30弄,满五年税费少，自住的精装修，刚装修不到一年,高楼层 (共6层) | 1984年建 | 1室0厅 | 34.58平米 | 南,278,"80,394",1984,34.58,38,31.23592904,121.4805389,72290,1,,,,,,,,,,,
锦西路30弄,原建小区，南北两房，满五*，全明边套，随时可签,高楼层 (共6层) | 1984年建 | 2室0厅 | 52.24平米 | 南,434,"83,079",1984,52.24,38,31.23592904,121.4805389,72290,1,,,,,,,,,,,
长华绿苑,2000年商品房，一梯三户，双南两房，全明户型中间楼层,中楼层 (共7层) | 1999年建 | 2室2厅 | 85.01平米 | 南 北,670,"78,815",1999,85.01,23,31.2981126,121.5509789,72290,1,,,,,,,,,,,
长海一村,满五且一，位置好、8号线交通便、大商场配套齐,中楼层 (共6层) | 1994年建 | 1室1厅 | 39.12平米 | 南,254,"64,929",1994,39.12,28,31.31759226,121.5360987,72290,1,,,,,,,,,,,
长海一村,近8号线地铁300米，配套成熟，生活气息浓郁,中楼层 (共6层) | 1994年建 | 1室1厅 | 41.52平米 | 南,268,"64,548",1994,41.52,28,31.31759226,121.5360987,72290,1,,,,,,,,,,,
长海一村,近地铁+南北通+配套齐+生活便利,高楼层 (共6层) | 1995年建 | 2室1厅 | 56.1平米 | 南,374.8,"66,810",1995,56.1,27,31.31759226,121.5360987,72290,1,,,,,,,,,,,
长海一村,满五+8号线+欧尚大润发+长海医院+厅房同宽,高楼层 (共6层) | 1994年建 | 2室1厅 | 48.83平米 | 南,298,"61,029",1994,48.83,28,31.31759226,121.5360987,72290,1,,,,,,,,,,,
长海一村,售后公房满五且一，高区采光充足，生活交通便，配套全,高楼层 (共6层) | 1994年建 | 2室1厅 | 59.76平米 | 南 北,400,"66,935",1994,59.76,28,31.31759226,121.5360987,72290,1,,,,,,,,,,,
长海一村,地铁口，采光好，大润发，厅房同宽户型，交通生活便利,高楼层 (共6层) | 1994年建 | 1室1厅 | 39.24平米 | 南,265,"67,534",1994,39.24,28,31.31759226,121.5360987,72290,1,,,,,,,,,,,
长海一村,地铁口2房+精装修+大润发+满五年+售后公房+采光无忧,高楼层 (共6层) | 1994年建 | 2室1厅 | 59.88平米 | 南,390,"65,131",1994,59.88,28,31.31759226,121.5360987,72290,1,,,,,,,,,,,
长海一村,售后公房 满五年 精装修 出行便利 诚心出售 配套齐全,高楼层 (共6层) | 1994年建 | 2室1厅 | 59.76平米 | 南,375,"62,752",1994,59.76,28,31.31759226,121.5360987,72290,1,,,,,,,,,,,
长海一村,地铁口小三房+精装修+大润发+出门公交地铁+看房方便！,高楼层 (共6层) | 1995年建 | 3室1厅 | 76.68平米 | 南,521,"67,945",1995,76.68,27,31.31759226,121.5360987,72290,1,,,,,,,,,,,
长海三村,满五 精装修 通风效果好 采光充足 楼层好 视野佳,高楼层 (共6层) | 1994年建 | 1室0厅 | 36.84平米 | 南,235,"63,790",1994,36.84,28,31.31612597,121.5288602,72290,1,,,,,,,,,,,
长海三村,长海三村 2室1厅 南,高楼层 (共6层) | 1995年建 | 2室1厅 | 59.29平米 | 南,381,"64,261",1995,59.29,27,31.31612597,121.5288602,72290,1,,,,,,,,,,,
长海三村,精装好房！文物古建旁！咫尺五角场！停车方便！随时签,中楼层 (共5层) | 1994年建 | 1室1厅 | 53.5平米 | 南,358,"66,916",1994,53.5,28,31.31612597,121.5288602,72290,1,,,,,,,,,,,
长海二村,满五年，税费少，看房方便，采光无忧。,高楼层 (共6层) | 1996年建 | 2室1厅 | 58.2平米 | 南,365,"62,715",1996,58.2,26,31.32028585,121.5364564,72290,1,,,,,,,,,,,
长海二村,非顶楼，近地铁，双轨交，精装修，生活便利，看房方便,高楼层 (共6层) | 1994年建 | 1室1厅 | 41.7平米 | 南,265,"63,550",1994,41.7,28,31.32028585,121.5364564,72290,1,,,,,,,,,,,
长海二村,满五，视野宽阔，采光充足，交通便利,高楼层 (共6层) | 1994年建 | 2室1厅 | 54.42平米 | 南,360,"66,153",1994,54.42,28,31.32028585,121.5364564,72290,1,,,,,,,,,,,
长海路137弄,跳楼价+双阳台+正规全明+中原再无竞品+配套全有+地铁,高楼层 (共6层) | 1997年建 | 2室1厅 | 75.85平米 | 南,485,"63,942",1997,75.85,25,31.31799323,121.536513,72290,1,,,,,,,,,,,
长海路137弄,满五年 楼层好 采光好 诚心卖房 产权清晰 配套齐全,低楼层 (共6层) | 1997年建 | 1室1厅 | 45.04平米 | 南,288,"63,944",1997,45.04,25,31.31799323,121.536513,72290,1,,,,,,,,,,,
长海路137弄,欧尚，税费少，配套完善，采光充足，地铁8号线,高楼层 (共6层) | 1997年建 | 2室1厅 | 70.24平米 | 南,448,"63,782",1997,70.24,25,31.31799323,121.536513,72290,1,,,,,,,,,,,
长白三村,诚意出售，小区中间位置，视野好，税费少,高楼层 (共5层) | 1992年建 | 1室1厅 | 41.73平米 | 南,250,"59,909",1992,41.73,30,31.29484111,121.5455613,72290,1,,,,,,,,,,,
长白三村,精装修低楼层，窗户大光线好。满五年税费少，诚意售。,中楼层 (共5层) | 1990年建 | 1室0厅 | 33.49平米 | 南,235,"70,171",1990,33.49,32,31.29484111,121.5455613,72290,1,,,,,,,,,,,
长白三村,小区中间位置 两套房打通户型 两本产证,低楼层 (共4层) | 1992年建 | 1室1厅 | 30.14平米 | 南 北,185,"61,381",1992,30.14,30,31.29484111,121.5455613,72290,1,,,,,,,,,,,
长白新城,一手动迁+地铁800米+车卫宽松+环境好,低楼层 (共16层) | 2012年建 | 2室1厅 | 78.6平米 | 南,738,"93,894",2012,78.6,10,31.29932893,121.5487295,72290,1,,,,,,,,,,,
长白路166号,满五+售后公房+一门关+朝南+带阳台,高楼层 (共6层) 1室1厅 | 42.22平米 | 南,255,"60,398",,42.22,,31.2940909,121.5491239,72290,1,,,,,,,,,,,
长眉小区,内环内滨江板块，房改售房税费少，业主诚意出售,中楼层 (共7层) | 1994年建 | 2室0厅 | 51.01平米 | 南,425,"83,317",1994,51.01,28,31.27357084,121.5350179,72290,1,,,,,,,,,,,
长眉小区,精装修2房，拎包入住，总价低。,高楼层 (共7层) | 1994年建 | 2室1厅 | 40.91平米 | 南,298,"72,843",1994,40.91,28,31.27357084,121.5350179,72290,1,,,,,,,,,,,
长眉小区,内环精装房+生活配套全+近地铁,低楼层 (共7层) | 1994年建 | 1室0厅 | 33.3平米 | 北,260,"78,079",1994,33.3,28,31.27357084,121.5350179,72290,1,,,,,,,,,,,
长眉小区,"杨浦东外滩低总价两房,原户型有厅，仅契税",高楼层 (共7层) | 1994年建 | 2室1厅 | 63.21平米 | 东 西,455,"71,983",1994,63.21,28,31.27357084,121.5350179,72290,1,,,,,,,,,,,
长阳新苑,精装修 有租赁车位 税费少 大花园 采光很好 地铁沿线,低楼层 (共11层) | 2000年建 | 3室2厅 | 95.5平米 | 南,950,"99,477",2000,95.5,22,31.2709979,121.5362502,72290,1,,,,,,,,,,,
长阳新苑,多层复式 不靠马路 采光好 交通方便 配套成熟,高楼层 (共7层) | 1998年建 | 4室2厅 | 159.47平米 | 南 北,1200,"75,250",1998,159.47,24,31.2709979,121.5362502,72290,1,,,,,,,,,,,
长阳新苑,全南两房，小高层电梯房，小区后排，不靠马路。,中楼层 (共11层) | 2000年建 | 2室2厅 | 105平米 | 南 北,1045,"99,524",2000,105,22,31.2709979,121.5362502,72290,1,,,,,,,,,,,
长阳新苑,内环内精装2房，南北通户型，带阁楼。,高楼层 (共6层) | 2000年建 | 2室2厅 | 97.07平米 | 南 北,870,"89,627",2000,97.07,22,31.2709979,121.5362502,72290,1,,,,,,,,,,,
长阳新苑,南北户型 租赁车位 采光佳 地铁沿线 好楼层 品质小区,中楼层 (共6层) | 2000年建 | 2室2厅 | 93.69平米 | 南,896,"95,635",2000,93.69,22,31.2709979,121.5362502,72290,1,,,,,,,,,,,
长阳路1900弄,近地铁，全明户型，采光充足 配套齐全 交通便利,高楼层 (共6层) | 1988年建 | 2室0厅 | 46.23平米 | 南,324,"70,085",1988,46.23,34,31.27699924,121.5460774,72290,1,,,,,,,,,,,
长隆住宅小区,地铁150米，采光无遮挡，婚房装修，拎包入住,高楼层 (共6层) | 1985年建 | 2室0厅 | 48.47平米 | 南,345,"71,179",1985,48.47,37,31.27965203,121.5477822,72290,1,,,,,,,,,,,
阳明新城,内环内，高区边套，视野开阔，人车分流，刷卡入户,中楼层 (共35层) | 1997年建 | 2室2厅 | 74.93平米 | 西南 西北,690,"92,086",1997,74.93,25,31.27539859,121.5278051,72290,1,,,,,,,,,,,
阳明新城,电梯高区全明+30万婚房装修+直面陆家嘴+内环内,高楼层 (共35层) | 1997年建 | 2室1厅 | 79.37平米 | 西南 东北,680,"85,675",1997,79.37,25,31.27539859,121.5278051,72290,1,,,,,,,,,,,
阳明新城,内环内+单价低+高品质+大户型+配套齐+价格看中可谈,低楼层 (共35层) 4室3厅 | 176.57平米 | 南 西北,1225,"69,378",,176.57,,31.27539859,121.5278051,72290,1,,,,,,,,,,,
阳明新城,双南边套全明+精装修采光好+品质小区+人车分流+急售,低楼层 (共35层) | 1997年建 | 2室2厅 | 74.93平米 | 南,690,"92,086",1997,74.93,25,31.27539859,121.5278051,72290,1,,,,,,,,,,,
阳明新城,店长推荐，内环内，高区精装修，人车分流，刷卡入户,高楼层 (共35层) | 1997年建 | 2室2厅 | 74.93平米 | 东北,660,"88,083",1997,74.93,25,31.27539859,121.5278051,72290,1,,,,,,,,,,,
阳明新城,内环内+高楼层+人车分流+刷卡入户+少税费,中楼层 (共35层) | 1997年建 | 2室1厅 | 74.93平米 | 西南,670,"89,417",1997,74.93,25,31.27539859,121.5278051,72290,1,,,,,,,,,,,
阳阳公寓,滨江地段双南全明户型 近地铁12号线 采光好 诚意出售,高楼层 (共7层) | 1997年建 | 2室2厅 | 75.56平米 | 南,518,"68,555",1997,75.56,25,31.27753193,121.5435518,72290,1,,,,,,,,,,,
霍兰公寓,总价低税费少，内环内近公园，交通方便，业主诚意出售,低楼层 (共24层) | 1994年建 | 2室1厅 | 72.57平米 | 南,560,"77,167",1994,72.57,28,31.27135477,121.5330233,72290,1,,,,,,,,,,,
霍兰公寓,内环内，门口就有公园双轨道 高区景观房 满五年,高楼层 (共29层) | 1993年建 | 2室2厅 | 92.96平米 | 南,735,"79,067",1993,92.96,29,31.27135477,121.5330233,72290,1,,,,,,,,,,,
靖宇东路25弄,朝南一门关，低楼层，业主诚意出售！！！,中楼层 (共5层) | 1975年建 | 1室1厅 | 35.9平米 | 南,256,"71,310",1975,35.9,47,31.23592904,121.4805389,72290,1,,,,,,,,,,,
靖宇东路25弄,"中间楼层,边套全明一房一厅,业主诚意出售",中楼层 (共5层) | 1975年建 | 1室1厅 | 42.08平米 | 南,290,"68,917",1975,42.08,47,31.23592904,121.4805389,72290,1,,,,,,,,,,,
靖宇东路85弄,95年轻奢一房一厅，美丽家园品质小区，停车方便！,中楼层 (共7层) | 1995年建 | 1室1厅 | 58.53平米 | 南,424,"72,442",1995,58.53,27,31.29719401,121.5471527,72290,1,,,,,,,,,,,
靖宇南路5弄,出门地铁，控二，低楼层出入方便,低楼层 (共6层) | 1987年建 | 1室0厅 | 32.43平米 | 南,285,"87,882",1987,32.43,35,31.23592904,121.4805389,72290,1,,,,,,,,,,,
靖宇南路5弄,出门地铁，控二，低楼层出入方便,低楼层 (共6层) | 1987年建 | 1室0厅 | 32.43平米 | 南,285,"87,882",1987,32.43,35,31.23592904,121.4805389,72290,1,,,,,,,,,,,
靖宇南路5弄,进地铁，配套完善，房东诚意出售。,低楼层 (共6层) | 1987年建 | 1室1厅 | 32平米 | 南,315,"98,438",1987,32,35,31.23592904,121.4805389,72290,1,,,,,,,,,,,
靖宇南路5弄,近地铁+朝南全明户型+交通便利+产权清晰+看房方便,高楼层 (共6层) | 1987年建 | 1室1厅 | 41.26平米 | 南,395,"95,735",1987,41.26,35,31.23592904,121.4805389,72290,1,,,,,,,,,,,
靖宇南路5弄,靖宇南路5弄 1室0厅 南,高楼层 (共6层) | 1987年建 | 1室0厅 | 32.12平米 | 南,320,"99,627",1987,32.12,35,31.23592904,121.4805389,72290,1,,,,,,,,,,,
靖宇南路5弄,靖宇南路5弄 2室1厅 南,高楼层 (共6层) | 1987年建 | 2室1厅 | 49.78平米 | 南,475,"95,420",1987,49.78,35,31.23592904,121.4805389,72290,1,,,,,,,,,,,
靖宇南路5弄,此房满五年，楼层好，视野宽阔，采光充足，配套齐全,高楼层 (共6层) | 1987年建 | 1室1厅 | 40.92平米 | 东 南,395,"96,530",1987,40.92,35,31.23592904,121.4805389,72290,1,,,,,,,,,,,
靖宇南路5弄,满五年，精装修，近地铁，看房方便，业主诚意出售,低楼层 (共6层) | 1987年建 | 1室0厅 | 35.84平米 | 西,330,"92,076",1987,35.84,35,31.23592904,121.4805389,72290,1,,,,,,,,,,,
靖宇南路5弄,满五不V一，业主诚意出售，地铁口，配套好，易出租,低楼层 (共6层) | 1987年建 | 1室1厅 | 35.64平米 | 南,328,"92,032",1987,35.64,35,31.23592904,121.4805389,72290,1,,,,,,,,,,,
靖宇南路5弄,靖宇南路5弄 1室1厅 南,低楼层 (共6层) | 1987年建 | 1室1厅 | 32.78平米 | 南,325,"99,146",1987,32.78,35,31.23592904,121.4805389,72290,1,,,,,,,,,,,
靖宇家园,次新小区南北东边套，中间楼层采光好通风好。,中楼层 (共17层) | 2011年建 | 2室1厅 | 98.72平米 | 南 北,920,"93,193",2011,98.72,11,31.29823594,121.5489276,72290,1,,,,,,,,,,,
靖宇家园,次新小区大一房，改两室户诚意出售,中楼层 (共17层) | 2011年建 | 1室2厅 | 75.01平米 | 南,760,"101,320",2011,75.01,11,31.29823594,121.5489276,72290,1,,,,,,,,,,,
鞍山一村,小面积+低总价+三轨交通+同济大学+都是为了孩子,低楼层 (共5层) | 1964年建 | 1室0厅 | 25.62平米 | 北,189,"73,771",1964,25.62,58,31.28225567,121.5189336,72290,1,,,,,,,,,,,
鞍山一村,非底楼，售后公房，精装修，地段优越，采光优异,低楼层 (共6层) | 1980年建 | 1室1厅 | 33.08平米 | 南,282,"85,248",1980,33.08,42,31.28225567,121.5189336,72290,1,,,,,,,,,,,
鞍山一村,中间楼层+1980年原建+三轨交通+同济大学+新华医院,中楼层 (共6层) | 1980年建 | 1室0厅 | 33.06平米 | 南,285,"86,207",1980,33.06,42,31.28225567,121.5189336,72290,1,,,,,,,,,,,
鞍山一村,得房率高，南北两房、业主诚意，三轨交通、,高楼层 (共5层) | 1964年建 | 2室1厅 | 49.08平米 | 南,390,"79,463",1964,49.08,58,31.28225567,121.5189336,72290,1,,,,,,,,,,,
鞍山一村,全明边套，朝南小户型面积小总价低，近地铁，采光好！,高楼层 (共5层) | 1964年建 | 1室1厅 | 35.12平米 | 南,215,"61,219",1964,35.12,58,31.28225567,121.5189336,72290,1,,,,,,,,,,,
鞍山一村,满五年，不靠马路，采光无遮挡，售后公房，水泥楼梯。,中楼层 (共5层) | 1964年建 | 1室1厅 | 32.91平米 | 南,212,"64,419",1964,32.91,58,31.28225567,121.5189336,72290,1,,,,,,,,,,,
鞍山一村,一门关+低总价+8号线和10号线双轨交通,中楼层 (共5层) | 1964年建 | 1室0厅 | 25.82平米 | 北,215,"83,269",1964,25.82,58,31.28225567,121.5189336,72290,1,,,,,,,,,,,
鞍山一村第三小区,83年原建打一+小区C位醉美楼层+朝南近紫荆广场,中楼层 (共5层) | 1983年建 | 1室0厅 | 32.59平米 | 南,275,"84,382",1983,32.59,39,31.28173725,121.5237671,72290,1,,,,,,,,,,,
鞍山一村第三小区,紫荆广场+新华医院+8号线、18号线地铁，交通生活方便,中楼层 (共5层) | 1983年建 | 1室1厅 | 29.85平米 | 南,274,"91,793",1983,29.85,39,31.28173725,121.5237671,72290,1,,,,,,,,,,,
鞍山一村第三小区,售后公房，诚意出售，地铁8号线，新华医院,中楼层 (共5层) | 1973年建 | 1室0厅 | 37.64平米 | 南,305,"81,031",1973,37.64,49,31.28173725,121.5237671,72290,1,,,,,,,,,,,
鞍山一村第三小区,打+内环带阁楼+新华医院+3轨交+大一房一厅+生活全,高楼层 (共5层) | 1973年建 | 1室1厅 | 46.47平米 | 南,388,"83,495",1973,46.47,49,31.28173725,121.5237671,72290,1,,,,,,,,,,,
鞍山一村第三小区,满五＋好楼层+通风采光好+优质地段,中楼层 (共5层) | 1973年建 | 1室1厅 | 44.97平米 | 南,375,"83,389",1973,44.97,49,31.28173725,121.5237671,72290,1,,,,,,,,,,,
鞍山七村,朝南，双轨交汇，楼层好，看房方便,中楼层 (共6层) | 1980年建 | 1室0厅 | 38.81平米 | 东南,270,"69,570",1980,38.81,42,31.28129727,121.5092488,72290,1,,,,,,,,,,,
鞍山七村,2022年翻新+阁楼带老虎窗+满五年+两房一厅,高楼层 (共5层) | 1980年建 | 2室1厅 | 42.79平米 | 南,319,"74,551",1980,42.79,42,31.28129727,121.5092488,72290,1,,,,,,,,,,,
鞍山三村,"满五年，税费低，02年一门关,一室一厅，中间楼层",低楼层 (共6层) | 2001年建 | 1室1厅 | 49.21平米 | 南,356,"72,344",2001,49.21,21,31.28394199,121.5194287,72290,1,,,,,,,,,,,
鞍山三村,一房带阁楼，2001年房龄，精装修，采光好，一梯四户。,高楼层 (共5层) | 2001年建 | 2室1厅 | 31.67平米 | 南,279,"88,096",2001,31.67,21,31.28394199,121.5194287,72290,1,,,,,,,,,,,
鞍山三村,复式！复式！复式！+8号、10号、18号地铁+一梯对！,高楼层 (共5层) 4室1厅 | 102.5平米 | 南,845,"82,440",,102.5,,31.28394199,121.5194287,72290,1,,,,,,,,,,,
鞍山三村,精装修，02年一门关，中间楼层，满五年，税费低,中楼层 (共5层) | 2002年建 | 1室0厅 | 23.86平米 | 北,209,"87,595",2002,23.86,20,31.28394199,121.5194287,72290,1,,,,,,,,,,,
鞍山三村,朝南，内环内，近地铁，配套齐全,中楼层 (共6层) | 2001年建 | 1室1厅 | 34.01平米 | 南 北,220,"64,687",2001,34.01,21,31.28394199,121.5194287,72290,1,,,,,,,,,,,
鞍山三村,此房满产权清晰，看房提前预约好看房，朝南一室户,中楼层 (共5层) | 2002年建 | 1室1厅 | 37.33平米 | 南,289,"77,418",2002,37.33,20,31.28394199,121.5194287,72290,1,,,,,,,,,,,
鞍山三村,朝南一室户，拎包入住，产权清晰，无抵押,中楼层 (共5层) | 2002年建 | 1室0厅 | 31.67平米 | 南,225,"71,046",2002,31.67,20,31.28394199,121.5194287,72290,1,,,,,,,,,,,
鞍山三村,内环内+三轨地铁+新华医院+宝宝前途+产权清晰,中楼层 (共5层) | 2002年建 | 1室1厅 | 31.67平米 | 南,210,"66,309",2002,31.67,20,31.28394199,121.5194287,72290,1,,,,,,,,,,,
鞍山三村,02年房龄，朝南一门关，有装修，地段优越，商圈繁华。,低楼层 (共5层) | 2002年建 | 1室1厅 | 37.21平米 | 南,300,"80,624",2002,37.21,20,31.28394199,121.5194287,72290,1,,,,,,,,,,,
鞍山三村,近地铁 低总价 配套齐全 人文环境好 医院近,低楼层 (共5层) | 2002年建 | 1室0厅 | 23.86平米 | 北,198,"82,985",2002,23.86,20,31.28394199,121.5194287,72290,1,,,,,,,,,,,
鞍山三村,内环内+低总价+地段成熟+产权清晰+提前约好看房,中楼层 (共5层) | 2001年建 | 1室0厅 | 31.67平米 | 南,208,"65,678",2001,31.67,21,31.28394199,121.5194287,72290,1,,,,,,,,,,,
鞍山三村,满五年，税费低，02年一门关，中间楼层,中楼层 (共5层) | 2002年建 | 1室1厅 | 23.86平米 | 北,205,"85,918",2002,23.86,20,31.28394199,121.5194287,72290,1,,,,,,,,,,,
鞍山三村,2002年房龄+中间楼层+朝北一门关+三轨交通+业主诚意,中楼层 (共5层) | 2002年建 | 1室1厅 | 23.86平米 | 北,205,"85,918",2002,23.86,20,31.28394199,121.5194287,72290,1,,,,,,,,,,,
鞍山三村,2002年房龄+中间楼层+朝北一门关+三轨交通+业主诚意,中楼层 (共5层) | 2002年建 | 1室1厅 | 23.86平米 | 北,205,"85,918",2002,23.86,20,31.28394199,121.5194287,72290,1,,,,,,,,,,,
鞍山三村,内环内+低总价+地段成熟+产权清晰+提前约好看房,中楼层 (共5层) | 2001年建 | 1室0厅 | 31.67平米 | 南,208,"65,678",2001,31.67,21,31.28394199,121.5194287,72290,1,,,,,,,,,,,
鞍山三村,此房朝南，采光充足，可拎包入住，02年房龄,中楼层 (共6层) | 2002年建 | 1室1厅 | 48.94平米 | 南,375,"76,625",2002,48.94,20,31.28394199,121.5194287,72290,1,,,,,,,,,,,
